cond_scale,column,desired_val,actual_val
1.0,diameter_z_mm,51.099999129772186,0.0
1.0,original_shape_Elongation,0.8351086461701077,0.8200023712015996
1.0,original_shape_Flatness,0.6041380394849467,0.6047510067413304
1.0,original_shape_LeastAxisLength,33.54769513126785,35.89781880461559
1.0,original_shape_MajorAxisLength,55.52985069417031,59.35966770530757
1.0,original_shape_Maximum2DDiameterColumn,62.520839372749215,66.2117814289874
1.0,original_shape_Maximum2DDiameterRow,55.08649735547797,65.11528238439882
1.0,original_shape_Maximum2DDiameterSlice,62.27901606709242,57.688820407423826
1.0,original_shape_Maximum3DDiameter,63.81850863663162,66.69332800213226
1.0,original_shape_MeshVolume,60196.77929991737,71741.33333333333
1.0,original_shape_MinorAxisLength,46.37345843523678,48.675068272091224
1.0,original_shape_Sphericity,0.6550102547389162,0.84064060052917
1.0,original_shape_SurfaceArea,11340.134244952487,9932.381501593187
1.0,original_shape_SurfaceVolumeRatio,0.18838440157159786,0.1384471272013324
1.0,original_shape_VoxelVolume,60238.01383621327,72704.0
1.0,diameter_x_mm,21.18359375,0.0
1.0,diameter_y_mm,15.33984375,0.0
1.0,diameter_z_mm,35.0,0.0
1.0,original_shape_Elongation,0.5390158629094776,0.49389258828490784
1.0,original_shape_Flatness,0.3518839562852701,0.3131088159049405
1.0,original_shape_LeastAxisLength,12.54294626343552,13.05069964481897
1.0,original_shape_MajorAxisLength,35.6451211809925,41.68103541607448
1.0,original_shape_Maximum2DDiameterColumn,37.65134843131504,43.08131845707603
1.0,original_shape_Maximum2DDiameterRow,36.89983274013583,24.331050121192877
1.0,original_shape_Maximum2DDiameterSlice,21.27157108274152,40.792156108742276
1.0,original_shape_Maximum3DDiameter,38.1581200993524,43.08131845707603
1.0,original_shape_MeshVolume,5203.227942784622,6029.333333333333
1.0,original_shape_MinorAxisLength,19.213285751885568,20.585954464039936
1.0,original_shape_Sphericity,0.6093539733946535,0.7028386441259618
1.0,original_shape_SurfaceArea,2383.0311082775625,2279.334279243797
1.0,original_shape_SurfaceVolumeRatio,0.4579909115037209,0.37804084684494643
1.0,original_shape_VoxelVolume,5277.151641845703,6528.0
1.0,diameter_x_mm,21.18359375,0.0
1.0,diameter_y_mm,15.33984375,0.0
1.0,diameter_z_mm,35.0,0.0
1.0,original_shape_Elongation,0.5390158629094776,0.5011653954470682
1.0,original_shape_Flatness,0.3518839562852701,0.3581549568434433
1.0,original_shape_LeastAxisLength,12.54294626343552,13.833139076560588
1.0,original_shape_MajorAxisLength,35.6451211809925,38.62333554860538
1.0,original_shape_Maximum2DDiameterColumn,37.65134843131504,37.94733192202055
1.0,original_shape_Maximum2DDiameterRow,36.89983274013583,21.540659228538015
1.0,original_shape_Maximum2DDiameterSlice,21.27157108274152,36.87817782917155
1.0,original_shape_Maximum3DDiameter,38.1581200993524,38.781438859330635
1.0,original_shape_MeshVolume,5203.227942784622,6192.0
1.0,original_shape_MinorAxisLength,19.213285751885568,19.356679233701623
1.0,original_shape_Sphericity,0.6093539733946535,0.7475545550693908
1.0,original_shape_SurfaceArea,2383.0311082775625,2181.3659554400265
1.0,original_shape_SurfaceVolumeRatio,0.4579909115037209,0.35228778350129625
1.0,original_shape_VoxelVolume,5277.151641845703,6656.0
